Dia;Mes;Año;Fecha;Usuario;Tipo de Transacción;Número Documento;Compresor;Rolitera;Hora Encendido Compresor;Hora Apago Compresor;Horas Funcionamiento;Descripcion;Cantidad;Horas Funcionamiento Corregidas;Kg por Bolsa;Kilos Producidos
23;4;2024;2024-04-23;rmanera;Alta Producción de Hielo;1014;C02 - Compresor 2 - 127;R01 - Rolitera 1;34024,27;34039,54;15,270000000004075;ROLITO EN BOLSAS 7 KG;18;15,270000000004075;7;126
24;4;2024;2024-04-24;rmanera;Alta Producción de Hielo;1015;C02 - Compresor 2 - 127;R01 - Rolitera 1;34039,54;34050,6;11,059999999997672;ROLITO EN BOLSAS 14 KG;45;11,059999999997672;14;630
24;4;2024;2024-04-24;rmanera;Alta Producción de Hielo;1015;C02 - Compresor 2 - 127;R01 - Rolitera 1;34039,54;34050,6;11,059999999997672;ROLITO EN BOLSAS 2 KG;624;11,059999999997672;2;1248
24;4;2024;2024-04-24;rmanera;Alta Producción de Hielo;1015;C02 - Compresor 2 - 127;R01 - Rolitera 1;34039,54;34050,6;11,059999999997672;ROLITO EN BOLSAS 4 KG;37;11,059999999997672;4;148
25;4;2024;2024-04-25;rmanera;Alta Producción de Hielo;1016;C02 - Compresor 2 - 127;R01 - Rolitera 1;34050,6;34056,96;6,360000000000582;ROLITO EN BOLSAS 14 KG;61;6,360000000000582;14;854
25;4;2024;2024-04-25;rmanera;Alta Producción de Hielo;1016;C02 - Compresor 2 - 127;R01 - Rolitera 1;34050,6;34056,96;6,360000000000582;ROLITO EN BOLSAS 2 KG;228;6,360000000000582;2;456
25;4;2024;2024-04-25;rmanera;Alta Producción de Hielo;1017;C02 - Compresor 2 - 127;R01 - Rolitera 1;34056,96;34060,36;3,400000000001455;ROLITO EN BOLSAS 14 KG;45;3,400000000001455;14;630
25;4;2024;2024-04-25;rmanera;Alta Producción de Hielo;1017;C02 - Compresor 2 - 127;R01 - Rolitera 1;34056,96;34060,36;3,400000000001455;ROLITO EN BOLSAS 2 KG;59;3,400000000001455;2;118
26;4;2024;2024-04-26;rmanera;Alta Producción de Hielo;1018;C02 - Compresor 2 - 127;R01 - Rolitera 1;34060,36;34066,61;6,25;ROLITO EN BOLSAS 14 KG;70;6,25;14;980
26;4;2024;2024-04-26;rmanera;Alta Producción de Hielo;1018;C02 - Compresor 2 - 127;R01 - Rolitera 1;34060,36;34066,61;6,25;ROLITO EN BOLSAS 2 KG;165;6,25;2;330
26;4;2024;2024-04-26;rmanera;Alta Producción de Hielo;1019;C02 - Compresor 2 - 127;R01 - Rolitera 1;34066,61;34067,87;1,2600000000020373;ROLITO EN BOLSAS 2 KG;112;1,2600000000020373;2;224
27;4;2024;2024-04-27;rmanera;Alta Producción de Hielo;1020;C02 - Compresor 2 - 127;R01 - Rolitera 1;34067,87;34071,13;3,2599999999947613;ROLITO EN BOLSAS 14 KG;50;3,2599999999947613;14;700
29;4;2024;2024-04-29;rmanera;Alta Producción de Hielo;1021;C02 - Compresor 2 - 127;R01 - Rolitera 1;34071,13;34082,28;11,150000000001455;ROLITO EN BOLSAS 14 KG;55;11,150000000001455;14;770
29;4;2024;2024-04-29;rmanera;Alta Producción de Hielo;1021;C02 - Compresor 2 - 127;R01 - Rolitera 1;34071,13;34082,28;11,150000000001455;ROLITO EN BOLSAS 2 KG;575;11,150000000001455;2;1150
